522	4269833	1795	717	arg_0
523	4269845	1800	719	loc_412733
524	4269847	1802	720	arg_0
525	4269859	1807	722	loc_412733
526	4269861	1809	723	arg_0
527	4269873	1814	725	loc_41273F
528	4269875	1815	726	j_?terminate@@YAXXZ
529	4269885	1818	727	loc_412741
530	4264161	1823	729	_crt_debugger_hook
531	4273504	1824	730	__imp__crt_debugger_hook
532	4264166	1825	731	sub_412B60
533	4265184	1826	732	loc_4114E3
534	4265204	1841	734	sub_4111A9
535	4264186	1852	735	sub_412690
536	4269715	1857	736	arg_0
537	4269718	1859	737	dword_417194
538	4269723	1860	738	dword_417194
539	4269729	1862	739	dword_417190
540	4264191	1865	740	sub_4128A0
541	4266886	1871	741	var_4
542	4266893	1874	742	var_4
543	4266905	1879	744	loc_411BA2
544	4266909	1882	745	loc_411C29
545	4266914	1884	746	var_4
546	4266917	1886	747	var_4
547	4266923	1889	748	var_8
548	4266926	1892	749	var_8
549	4266935	1895	750	loc_411BBD
550	4266939	1898	751	loc_411C29
551	4266941	1900	752	var_8
552	4266947	1903	753	var_C
553	4266950	1906	754	var_C
554	4266956	1909	755	var_14
555	4266959	1911	756	var_14
556	4266966	1913	757	loc_411BE3
557	4266968	1914	758	var_14
558	4266975	1916	760	loc_411C03
559	4266977	1917	761	loc_411C27
560	4266979	1919	762	var_C
561	4266986	1922	765	loc_411BF0
562	4266990	1925	766	loc_411C29
563	4266992	1927	767	var_C
564	4267009	1935	769	loc_411C29
565	4267011	1937	770	var_C
566	4267014	1938	771	var_10
567	4267017	1941	772	var_10
568	4267024	1944	774	loc_411C16
569	4267028	1947	775	loc_411C29
570	4267030	1949	776	var_10
571	4267045	1955	778	loc_411C29
572	4264196	1961	779	sub_411B70
573	4264211	1968	781	sub_4127D0
574	4270035	1972	782	arg_0
575	4270039	1974	783	loc_4127DB
576	4270041	1975	784	loc_4127F7
577	4270043	1977	785	arg_14
578	4270047	1980	786	arg_10
579	4270051	1983	787	arg_C
580	4270055	1986	788	arg_8
581	4270059	1989	789	arg_4
582	4270063	1991	790	j__invoke_watson
583	4264221	1995	791	TopLevelExceptionFilter_0
584	4270141	2003	794	loc_412853
585	4270148	2008	795	loc_412848
586	4270161	2014	796	loc_412840
587	4264226	2016	797	sub_412760
588	4269928	2021	799	SetUnhandledExceptionFilter
589	4264236	2025	800	sub_412820
590	4264246	2026	801	_unlock
591	4273124	2027	802	__imp__unlock
592	4265795	2031	803	sub_411B80
593	4265800	2032	804	dword_417170
594	4265807	2035	805	__set_app_type
595	4265818	2039	806	_encode_pointer
596	4265827	2042	807	dword_417598
597	4265832	2045	808	dword_417598
598	4265837	2046	809	dword_4175A8
599	4265842	2048	810	__p__fmode
600	4265848	2050	811	dword_4171A4
601	4265856	2053	812	__p__commode
602	4265862	2055	813	dword_4171A0
603	4265870	2059	814	_adjust_fdiv
604	4265877	2062	815	dword_4175AC
605	4265883	2064	816	sub_41114F
606	4265888	2065	817	sub_41112C
607	4265893	2066	818	dword_417038
608	4265900	2068	819	loc_4117BC
609	4265907	2070	821	__setusermatherr
610	4265916	2073	822	sub_411005
611	4265921	2074	823	dword_417034
612	4265928	2076	824	loc_4117D5
613	4265932	2078	825	_configthreadlocale
614	4270918	2084	826	__imp__XcptFilter
615	4264266	2085	827	sub_4114E0
616	4264271	2086	828	sub_412830
617	4264276	2087	829	_controlfp_s
618	4273112	2088	830	__imp__controlfp_s
619	4264291	2089	831	_invoke_watson
620	4273118	2090	832	__imp__invoke_watson
621	4264296	2091	833	sub_412E10
622	4264301	2092	834	_CRT_RTC_INITW
623	4264311	2093	835	sub_412C70
624	4264321	2094	836	_amsg_exit
625	4270469	2096	837	j__unlock
626	4264326	2099	838	_XcptFilter
627	4272537	2106	840	dword_417048
628	4272544	2109	841	var_4
629	4272547	2111	842	dword_4171B8
630	4272554	2113	843	loc_4131BC
631	4272558	2117	844	var_4
632	4272563	2120	845	sub_41101E
633	4272572	2125	846	lpLibFileName
634	4272578	2128	847	LoadLibraryA
635	4272585	2130	848	dword_4171B8
636	4272599	2135	849	loc_41333D
637	4272616	2142	851	loc_4131F9
638	4272619	2145	852	var_4
639	4272624	2148	853	sub_41101E
640	4272634	2154	854	GetProcAddress
641	4272650	2160	856	var_114
642	4272656	2162	857	loc_413222
643	4272660	2166	858	var_4
644	4272665	2169	859	sub_41101E
645	4272687	2181	861	loc_413299
