897	eax
898	dword_4171B8
899	0
900	loc_4130EC
901	eax
902	eax
903	ecx
904	[ebp+var_4]
905	ecx
906	ebp
907	sub_41101E
908	esp
909	ebp
910	ebp
911	eax
912	lpLibFileName
913	esi
914	esi
915	ds:LoadLibraryA
916	eax
917	dword_4171B8
918	1
919	esi
920	eax
921	eax
922	loc_41326D
923	offset aAdvapi32_dll
924	esi
925	esi
926	eax
927	esi
928	esi
929	loc_413129
930	esi
931	ecx
932	[ebp+var_4]
933	ecx
934	ebp
935	sub_41101E
936	esp
937	ebp
938	ebp
939	ebx
940	ebx
941	ds:GetProcAddress
942	offset aRegopenkeyexa
943	esi
944	ebx
945	eax
946	eax
947	[ebp+var_114]
948	eax
949	loc_413152
950	ebx
951	esi
952	ecx
953	[ebp+var_4]
954	ecx
955	ebp
956	sub_41101E
957	esp
958	ebp
959	ebp
960	edi
961	offset aRegqueryvaluee
962	esi
963	ebx
964	edi
965	eax
966	edi
967	edi
968	loc_4131C9
969	offset aRegclosekey
970	esi
971	ebx
972	ebx
973	eax
974	ebx
975	ebx
976	loc_4131C9
977	ecx
978	[ebp+var_110]
979	ecx
980	1
981	0
982	offset aSoftwareMicros
983	80000002h
984	[ebp+var_114]
985	eax
986	eax
987	loc_4131C2
988	ecx
989	[ebp+var_110]
990	edx
991	[ebp+var_10C]
992	edx
993	eax
994	eax
995	[ebp+var_118]
996	eax
997	0
998	offset aEnvironmentdir
999	ecx
1000	edi
1001	eax
1002	eax
1003	loc_4131C2
1004	edx
1005	[ebp+var_10C]
1006	edx
1007	0Dh
1008	edx
1009	104h
1010	loc_4131DC
1011	esi
1012	ds:FreeLibrary
1013	edi
1014	ebx
1015	eax
1016	eax
1017	esi
1018	ecx
1019	[ebp+var_4]
1020	ecx
1021	ebp
1022	sub_41101E
1023	esp
1024	ebp
1025	ebp
1026	eax
1027	[ebp+var_10C]
1028	eax
1029	eax
1030	[ebp+var_110]
1031	ecx
1032	[ebp+LibFileName]
1033	ecx
1034	edx
1035	[ebp+var_118]
1036	edx
1037	0
1038	offset aEnvironmentdir
1039	eax
1040	edi
1041	ecx
1042	[ebp+var_110]
1043	ecx
1044	edi
1045	eax
1046	ebx
1047	esi
1048	ds:FreeLibrary
1049	edi
1050	edi
1051	loc_4131C9
1052	ecx
1053	[ebp+var_10C]
1054	al
1055	5Ch
1056	byte ptr [ebp+ecx+var_10C+2]
1057	al
1058	loc_413231
1059	byte ptr [ebp+ecx+var_10C+3]
1060	al
1061	loc_41323A
1062	ecx
1063	1
1064	[ebp+var_10C]
1065	ecx
1066	esi
1067	lpLibFileName
1068	eax
1069	eax
1070	ecx
1071	[ebp+ecx+LibFileName]
1072	esp
1073	[esp+0]
1074	dl
1075	[esi+eax]
1076	[ecx+eax]
1077	dl
1078	eax
1079	1
1080	eax
1081	0Bh
1082	loc_413250
1083	eax
1084	[ebp+LibFileName]
1085	eax
1086	ds:LoadLibraryA
1087	edi
1088	ebx
1089	ecx
1090	[ebp+var_4]
1091	ecx
1092	ebp
1093	esi
1094	sub_41101E
1095	esp
1096	ebp
1097	ebp
1098	sub_412B10
1099	ebp
1100	ebp
1101	esp
1102	esp
1103	0Ch
1104	eax
1105	[ebp+arg_0]
1106	ecx
1107	[ebp+arg_0]
1108	ecx
1109	[eax+3Ch]
1110	[ebp+var_4]
1111	ecx
1112	[ebp+var_8]
1113	0
1114	edx
1115	[ebp+var_4]
1116	eax
1117	word ptr [edx+14h]
1118	ecx
1119	[ebp+var_4]
1120	edx
1121	[ecx+eax+18h]
1122	[ebp+var_C]
1123	edx
1124	loc_412B4E
1125	eax
1126	[ebp+var_8]
1127	eax
1128	1
1129	[ebp+var_8]
1130	eax
1131	ecx
1132	[ebp+var_C]
1133	ecx
1134	28h
1135	[ebp+var_C]
1136	ecx
1137	edx
1138	[ebp+var_4]
1139	eax
1140	word ptr [edx+6]
1141	[ebp+var_8]
1142	eax
1143	loc_412B7D
1144	ecx
1145	[ebp+var_C]
1146	edx
1147	[ebp+arg_4]
1148	edx
1149	[ecx+0Ch]
1150	loc_412B7B
1151	eax
1152	[ebp+var_C]
1153	ecx
1154	[eax+0Ch]
1155	edx
1156	[ebp+var_C]
1157	ecx
1158	[edx+8]
1159	[ebp+arg_4]
1160	ecx
1161	loc_412B7B
1162	eax
1163	[ebp+var_C]
1164	loc_412B7F
1165	loc_412B3C
1166	eax
1167	eax
1168	esp
1169	ebp
1170	ebp
1171	sub_411610
1172	ebp
1173	ebp
1174	esp
1175	esp
1176	0E3Ch
1177	eax
1178	dword_417048
1179	eax
1180	ebp
1181	[ebp+var_4]
1182	eax
1183	ebx
1184	esi
1185	esi
1186	[ebp+lpMultiByteStr]
1187	edi
1188	edi
1189	[ebp+arg_0]
1190	edi
1191	[ebp+var_E3C]
1192	esi
1193	[ebp+var_E34]
1194	0
1195	sub_411037
1196	ebx
1197	eax
1198	esp
1199	4
1200	ebx
1201	ebx
1202	loc_411D1A
1203	edi
1204	sub_4111CC
1205	esp
1206	4
1207	[ebp+var_E34]
1208	eax
1209	0
1210	0
1211	0FFFFFFFFh
1212	esi
1213	esi
1214	ds:MultiByteToWideChar
1215	0
1216	0FDE9h
1217	esi
1218	eax
1219	200h
1220	loc_411D63
1221	ecx
1222	[ebp+var_E3C]
1223	eax
1224	eax
1225	[ebp+WideCharStr]
1226	eax
1227	0FFFFFFFFh
1228	ecx
1229	0
1230	0FDE9h
1231	esi
1232	eax
1233	eax
1234	loc_411D63
1235	edx
1236	[ebp+WideCharStr]
1237	[ebp+var_E30]
1238	edx
1239	loc_411D6D
1240	[ebp+var_E30]
1241	offset aRuntimeCheckEr
1242	1002h
1243	sub_411BB0
1244	esi
1245	[ebp+arg_8]
1246	esp
1247	4
1248	eax
1249	eax
1250	loc_411DA6
1251	eax
1252	[ebp+var_E30]
1253	ecx
1254	ds:dword_415B3C[esi*4]
1255	eax
1256	edi
1257	ecx
1258	esi
1259	sub_411FA0
1260	esp
1261	10h
1262	eax
1263	eax
1264	loc_411EF4
1265	al
1266	al
1267	loc_411DA8
1268	al
1269	1
1270	[ebp+var_E34]
1271	0
1272	loc_411DB9
1273	ebx
1274	ebx
1275	loc_411EEE
1276	al
1277	al
1278	loc_411DCB
1279	ds:IsDebuggerPresent
1280	eax
1281	eax
1282	loc_411EEE
1283	104h
1284	edx
1285	[ebp+var_414]
1286	edx
1287	eax
1288	[ebp+var_E38]
1289	eax
1290	104h
1291	ecx
1292	[ebp+var_20C]
1293	ecx
1294	edi
1295	0FFFFFFFBh
1296	edi
1297	sub_411168
1298	esp
1299	18h
1300	ebx
1301	ebx
1302	loc_411E27
1303	edx
1304	[ebp+var_E30]
1305	ecx
1306	[ebp+var_E38]
1307	edx
1308	esi
1309	offset aRunTimeCheckFa
1310	eax
1311	[ebp+var_414]
1312	eax
1313	eax
1314	[ebp+arg_4]
1315	ecx
1316	edx
1317	[ebp+var_20C]
1318	edx
1319	eax
1320	ebx
1321	loc_411EE6
1322	esi
1323	ds:WideCharToMultiByte
1324	0
1325	0
1326	0
1327	0
1328	0FFFFFFFFh
1329	ecx
1330	[ebp+var_20C]
1331	ecx
1332	0
1333	0FDE9h
1334	esi
1335	eax
1336	eax
1337	loc_411E73
1338	0
1339	0
1340	eax
1341	edx
1342	[ebp+MultiByteStr]
1343	edx
1344	0FFFFFFFFh
1345	eax
1346	[ebp+var_20C]
1347	eax
1348	0
1349	0FDE9h
1350	esi
1351	eax
1352	eax
1353	edi
1354	[ebp+MultiByteStr]
1355	loc_411E78
1356	edi
1357	offset aUnknownFilenam
1358	0
1359	0
1360	0
1361	0
1362	0FFFFFFFFh
1363	ecx
1364	[ebp+var_414]
1365	ecx
1366	0
1367	0FDE9h
1368	esi
1369	eax
1370	eax
1371	loc_411EBE
1372	0
1373	0
1374	eax
1375	edx
1376	[ebp+var_61C]
1377	edx
1378	0FFFFFFFFh
1379	eax
1380	[ebp+var_414]
1381	eax
1382	0
1383	0FDE9h
1384	esi
1385	eax
1386	eax
1387	eax
1388	[ebp+var_61C]
1389	loc_411EC3
1390	eax
1391	offset aUnknownModuleN
1392	ecx
1393	[ebp+var_E3C]
1394	edx
1395	[ebp+arg_8]
1396	ecx
1397	ecx
1398	[ebp+arg_4]
1399	edx
1400	offset aRunTimeCheck_0
1401	eax
1402	eax
1403	[ebp+var_E38]
1404	eax
1405	edi
1406	ecx
1407	[ebp+var_E34]
1408	esp
1409	1Ch
1410	eax
1411	1
1412	loc_411EF4
1413	ds:DebugBreak
1414	ecx
1415	[ebp+var_4]
1416	edi
1417	esi
1418	ecx
1419	ebp
1420	ebx
1421	sub_41101E
1422	esp
1423	ebp
1424	ebp
1425	sub_412060
1426	_crt_debugger_hook
1427	sub_412A90
1428	ebp
1429	ebp
1430	esp
1431	esp
1432	0Ch
1433	eax
1434	[ebp+arg_0]
1435	[ebp+var_8]
1436	eax
1437	ecx
1438	[ebp+var_8]
1439	edx
1440	word ptr [ecx]
1441	edx
1442	5A4Dh
1443	loc_412AAE
1444	eax
1445	eax
1446	loc_412AE9
1447	eax
