1158	[ebp+var_24]
1159	ecx
1160	edx
1161	[ebp+var_24]
1162	edx
1163	eax
1164	[ebp+var_1C]
1165	eax
1166	sub_4110C3
1167	esp
1168	8
1169	[ebp+var_20]
1170	eax
1171	[ebp+var_20]
1172	0
1173	loc_412C6C
1174	[ebp+var_30]
1175	0
1176	[ebp+var_4]
1177	0FFFFFFFEh
1178	eax
1179	[ebp+var_30]
1180	loc_412CCE
1181	ecx
1182	[ebp+var_20]
1183	edx
1184	[ecx+24h]
1185	edx
1186	80000000h
1187	edx
1188	edx
1189	edx
1190	edx
1191	1
1192	[ebp+var_34]
1193	edx
1194	[ebp+var_4]
1195	0FFFFFFFEh
1196	eax
1197	[ebp+var_34]
1198	loc_412CCE
1199	ecx
1200	[ebp+var_10]
1201	large fs:0
1202	ecx
1203	ecx
1204	edi
1205	esi
1206	ebx
1207	esp
1208	ebp
1209	ebp
1210	8
1211	j__unlock
1212	esp
1213	4
1214	sub_412AC0
1215	ebp
1216	ebp
1217	esp
1218	esp
1219	118h
1220	eax
1221	dword_417048
1222	eax
1223	ebp
1224	[ebp+var_4]
1225	eax
1226	dword_4171B8
1227	0
1228	loc_41311C
1229	eax
1230	eax
1231	ecx
1232	[ebp+var_4]
1233	ecx
1234	ebp
1235	sub_41101E
1236	esp
1237	ebp
1238	ebp
1239	eax
1240	lpLibFileName
1241	esi
1242	esi
1243	ds:LoadLibraryA
1244	eax
1245	dword_4171B8
1246	1
1247	esi
1248	eax
1249	eax
1250	loc_41329D
1251	offset aAdvapi32_dll
1252	esi
1253	esi
1254	eax
1255	esi
1256	esi
1257	loc_413159
1258	esi
1259	ecx
1260	[ebp+var_4]
1261	ecx
1262	ebp
1263	sub_41101E
1264	esp
1265	ebp
1266	ebp
1267	ebx
1268	ebx
1269	ds:GetProcAddress
1270	offset aRegopenkeyexa
1271	esi
1272	ebx
1273	eax
1274	eax
1275	[ebp+var_114]
1276	eax
1277	loc_413182
1278	ebx
1279	esi
1280	ecx
